fecha_corte,variante,vida_media,umbral_parcial,horizonte_dias,n_seleccionados,n_efectivo,n_dias_reales,retorno_total,retorno_anualizado,sortino_realizado,max_drawdown
2023-11-12,equal_weight_universo_produccion,,,126,17,17.0,84,0.18200588320276603,0.5460176496082981,7.965033958789526,-0.029517987469239712
2024-01-14,grid_vm63_um0.1,63.0,0.1,63,16,11.82,42,0.05771113208010268,0.3462667924806161,6.111369837207762,-0.011033827083322047
2024-01-14,grid_vm63_um0.1,63.0,0.1,126,16,11.82,86,0.11770243537994363,0.3448955083226255,5.606304774276252,-0.03217227786379653
2024-01-14,grid_vm63_um0.2,63.0,0.2,63,17,11.84,42,0.05660869176449007,0.3396521505869404,5.592616037843885,-0.012734538078792344
2024-01-14,grid_vm63_um0.2,63.0,0.2,126,17,11.84,86,0.1036392765243675,0.303687182373728,4.568151425483516,-0.03610892443072553
2024-01-14,grid_vm63_um0.3,63.0,0.3,63,18,12.86,42,0.05899856518684822,0.35399139112108935,5.37707675895818,-0.01297602407673168
2024-01-14,grid_vm63_um0.3,63.0,0.3,126,18,12.86,86,0.10233831622881918,0.2998750661588655,4.224104460285444,-0.04043482382879885
2024-01-14,grid_vm126_um0.1,126.0,0.1,63,15,10.28,42,0.06883380177603449,0.4130028106562069,8.072972175624415,-0.009254983607845484
2024-01-14,grid_vm126_um0.1,126.0,0.1,126,15,10.28,86,0.12584991971823467,0.3687695321976179,6.3600249985719355,-0.03002340228046381
2024-01-14,grid_vm126_um0.2,126.0,0.2,63,17,12.31,42,0.05607203111177682,0.3364321866706609,6.290081427944938,-0.011652279900038955
2024-01-14,grid_vm126_um0.2,126.0,0.2,126,17,12.31,86,0.10385731909323472,0.3043260978080831,4.926942314230856,-0.03672759104338039
2024-01-14,grid_vm126_um0.3,126.0,0.3,63,18,13.61,42,0.059883659642468674,0.35930195785481206,5.4717747610696605,-0.013057177934907828
2024-01-14,grid_vm126_um0.3,126.0,0.3,126,18,13.61,86,0.10335462289410596,0.302853081038543,4.273701885908036,-0.04213851052520113
2024-01-14,grid_vm189_um0.1,189.0,0.1,63,16,12.88,42,0.08135345142754559,0.48812070856527356,7.7505767508908985,-0.014694760832232118
2024-01-14,grid_vm189_um0.1,189.0,0.1,126,16,12.88,86,0.1521203549113474,0.44574801671697145,6.782473951034786,-0.03168427604306007
2024-01-14,grid_vm189_um0.2,189.0,0.2,63,17,13.11,42,0.0664632343943471,0.39877940636608267,6.390359530681093,-0.013188135189539006
2024-01-14,grid_vm189_um0.2,189.0,0.2,126,17,13.11,86,0.11187729908824115,0.3278265043050787,4.84875487333049,-0.03928647296885847
2024-01-14,grid_vm189_um0.3,189.0,0.3,63,18,14.19,42,0.05737555698427954,0.34425334190567725,5.865076508600919,-0.011956747401223287
2024-01-14,grid_vm189_um0.3,189.0,0.3,126,18,14.19,86,0.1053276233322146,0.30863443115951256,4.7384308370345005,-0.0371571686902984
2024-01-14,grid_vm252_um0.1,252.0,0.1,63,16,11.98,42,0.06080008531902709,0.3648005119141626,5.266484460143618,-0.016216867560433043
2024-01-14,grid_vm252_um0.1,252.0,0.1,126,16,11.98,86,0.12589634922466017,0.3689055814490042,5.221071900104917,-0.032656127329802304
2024-01-14,grid_vm252_um0.2,252.0,0.2,63,17,13.29,42,0.06625423408035697,0.3975254044821418,6.246895966514505,-0.01397813720416486
2024-01-14,grid_vm252_um0.2,252.0,0.2,126,17,13.29,86,0.11250892105265795,0.32967730354964886,4.816904176541184,-0.04003804043095326
2024-01-14,grid_vm252_um0.3,252.0,0.3,63,18,14.28,42,0.056535942609028694,0.33921565565417217,5.716050228242539,-0.011839108518345038
2024-01-14,grid_vm252_um0.3,252.0,0.3,126,18,14.28,86,0.10292429051448652,0.3015921070889605,4.549628044090903,-0.03896857011235796
2024-01-14,hrp_crudo_sin_purga,,,63,103,3.1,42,0.01195136355920762,0.07170818135524573,1.0693616286242684,-0.010678574680787327
2024-01-14,hrp_crudo_sin_purga,,,126,103,3.1,86,0.029156581486607172,0.08543556435610473,1.6084737272701006,-0.016118548434571844
2024-01-14,equal_weight_universo_produccion,,,63,17,17.0,42,0.09829732661918757,0.5897839597151254,8.616585767151935,-0.012738009588075548
2024-01-14,equal_weight_universo_produccion,,,126,17,17.0,86,0.14301152600239225,0.41905702968142844,4.831224133177216,-0.05582404546335053
2024-03-17,grid_vm63_um0.1,63.0,0.1,63,15,11.21,43,0.02155700619130922,0.1263340827955796,1.430272250778137,-0.03804116510607282
2024-03-17,grid_vm63_um0.1,63.0,0.1,126,15,11.21,85,0.03681717505033126,0.10915209544333504,1.1541946747225655,-0.03804116510607282
2024-03-17,grid_vm63_um0.2,63.0,0.2,63,17,12.0,43,0.022946907204589733,0.134479549198991,1.5049445047490224,-0.037212584895689786
2024-03-17,grid_vm63_um0.2,63.0,0.2,126,17,12.0,85,0.041062772676317486,0.12173904369920008,1.348390388535972,-0.037212584895689786
2024-03-17,grid_vm63_um0.3,63.0,0.3,63,17,11.25,43,0.03403812484902737,0.19947924330127667,2.9956835478633037,-0.031084648677639232
2024-03-17,grid_vm63_um0.3,63.0,0.3,126,17,11.25,85,0.06223331031630929,0.18450346117305813,2.7179690685747206,-0.031084648677639232
2024-03-17,grid_vm126_um0.1,126.0,0.1,63,16,11.89,43,0.023793773779140895,0.1394425812172908,1.7768195629322607,-0.03952832837213033
2024-03-17,grid_vm126_um0.1,126.0,0.1,126,16,11.89,85,0.048369407198418514,0.14340106604707606,1.8775091677742837,-0.03952832837213033
2024-03-17,grid_vm126_um0.2,126.0,0.2,63,16,12.64,43,0.027385855950269256,0.16049385347599657,2.026418036421913,-0.03969028922002041
2024-03-17,grid_vm126_um0.2,126.0,0.2,126,16,12.64,85,0.05731278032669457,0.16991553696855333,2.2988730829726385,-0.03969028922002041
2024-03-17,grid_vm126_um0.3,126.0,0.3,63,17,12.31,43,0.02551819682773471,0.1495485023392825,1.7541230233176686,-0.04015572339891395
2024-03-17,grid_vm126_um0.3,126.0,0.3,126,17,12.31,85,0.04945135508372085,0.14660872330703123,1.777204492998898,-0.04015572339891395
2024-03-17,grid_vm189_um0.1,189.0,0.1,63,16,12.25,43,0.024753465757410387,0.14506682257831202,1.8611662023157682,-0.04018639020252139
2024-03-17,grid_vm189_um0.1,189.0,0.1,126,16,12.25,85,0.04981725605920863,0.14769351208141854,1.931827369350375,-0.04018639020252139
2024-03-17,grid_vm189_um0.2,189.0,0.2,63,16,12.81,43,0.027754643101062973,0.1626551177085551,2.052709076808685,-0.04064633242730094
2024-03-17,grid_vm189_um0.2,189.0,0.2,126,16,12.81,85,0.0585082553780824,0.17345976888560902,2.348637488011623,-0.04064633242730094
2024-03-17,grid_vm189_um0.3,189.0,0.3,63,17,13.24,43,0.025517100869614544,0.14954207951495035,1.7323159049392771,-0.04331806833936912
2024-03-17,grid_vm189_um0.3,189.0,0.3,126,17,13.24,85,0.053062309889240836,0.15731414225986695,1.9899756395892136,-0.04331806833936912
2024-03-17,grid_vm252_um0.1,252.0,0.1,63,16,12.31,43,0.025733750933969415,0.1508117496595417,1.9329558104956919,-0.04186263890142625
2024-03-17,grid_vm252_um0.1,252.0,0.1,126,16,12.31,85,0.052028384383824844,0.15424885723204543,2.028126639184615,-0.04186263890142625
2024-03-17,grid_vm252_um0.2,252.0,0.2,63,16,12.88,43,0.027648572241202037,0.16203349313448634,2.025692169165322,-0.04180229511627233
2024-03-17,grid_vm252_um0.2,252.0,0.2,126,16,12.88,85,0.05915338974124575,0.1753724025269874,2.365812890572865,-0.04180229511627233
2024-03-17,grid_vm252_um0.3,252.0,0.3,63,17,12.82,43,0.03510180763644566,0.20571291917172804,2.9580882269179667,-0.03859029434900911
2024-03-17,grid_vm252_um0.3,252.0,0.3,126,17,12.82,85,0.070705832402153,0.2096219972393242,3.1841262585867094,-0.03859029434900911
2024-03-17,hrp_crudo_sin_purga,,,63,103,2.64,43,0.01740098154364039,0.10197784532552041,2.327207044194764,-0.015223814982112874
2024-03-17,hrp_crudo_sin_purga,,,126,103,2.64,85,0.03199560031249662,0.09485754445587233,2.047008105867432,-0.015223814982112874
2024-03-17,equal_weight_universo_produccion,,,63,16,16.0,43,0.015602135825652966,0.09143577274568715,0.5258152331557966,-0.06899785962176953
2024-03-17,equal_weight_universo_produccion,,,126,16,16.0,85,0.05751486653347918,0.17051466313455005,1.7233009021953636,-0.06899785962176953
2024-05-19,grid_vm63_um0.1,63.0,0.1,63,13,7.85,41,0.04467484289213312,0.2745868392394523,4.442852302344796,-0.01683991880148017
2024-05-19,grid_vm63_um0.1,63.0,0.1,126,13,7.85,85,0.10267882401868389,0.3044125135612746,3.6164134416159857,-0.037541901962478585
2024-05-19,grid_vm63_um0.2,63.0,0.2,63,15,10.1,41,0.01858857939146311,0.11425175625972447,1.2542076319174238,-0.018754067029793032
2024-05-19,grid_vm63_um0.2,63.0,0.2,126,15,10.1,85,0.06397366794285698,0.1896631096658819,1.9827765160293487,-0.04621012154828677
2024-05-19,grid_vm63_um0.3,63.0,0.3,63,16,9.98,41,0.029638392752296253,0.18216768228240623,2.581853453878322,-0.015350649961805483
2024-05-19,grid_vm63_um0.3,63.0,0.3,126,16,9.98,85,0.08069690520323716,0.23924258954371488,2.8263290461562733,-0.038434736190883556
2024-05-19,grid_vm126_um0.1,126.0,0.1,63,15,10.14,41,0.024182784097537824,0.14863564859950076,1.9766390264055556,-0.015784707473686384
2024-05-19,grid_vm126_um0.1,126.0,0.1,126,15,10.14,85,0.07579477554127009,0.22470921689882428,2.8024655815255928,-0.033536463608828136
2024-05-19,grid_vm126_um0.2,126.0,0.2,63,15,11.28,41,0.019665318536835598,0.12086976271420904,1.3497972938980722,-0.02109663521073914
2024-05-19,grid_vm126_um0.2,126.0,0.2,126,15,11.28,85,0.06742587063174348,0.19989787528469832,2.0141243231596566,-0.052124021838691734
2024-05-19,grid_vm126_um0.3,126.0,0.3,63,16,12.34,41,0.01735292497070165,0.10665700225894673,1.0827317567357133,-0.022536337648983253
2024-05-19,grid_vm126_um0.3,126.0,0.3,126,16,12.34,85,0.06700125596122376,0.19863901767327516,1.9627342398454473,-0.05463557182611525
2024-05-19,grid_vm189_um0.1,189.0,0.1,63,15,11.26,41,0.01583572900920191,0.09733179781265565,0.9351127636899945,-0.02031021305390169
2024-05-19,grid_vm189_um0.1,189.0,0.1,126,15,11.26,85,0.06270040192907574,0.18588825042502455,1.9663942830356749,-0.04849684303085015
2024-05-19,grid_vm189_um0.2,189.0,0.2,63,15,11.69,41,0.020834929446740515,0.12805859074581974,1.464102710732875,-0.02223340344898058
2024-05-19,grid_vm189_um0.2,189.0,0.2,126,15,11.69,85,0.07030311169994592,0.20842804880454557,2.083093087015631,-0.054312636994904726
2024-05-19,grid_vm189_um0.3,189.0,0.3,63,16,12.71,41,0.018659802374154755,0.1146895170313902,1.2121771805000185,-0.02351324465050801
2024-05-19,grid_vm189_um0.3,189.0,0.3,126,16,12.71,85,0.06975387124988652,0.20679971241142828,2.0335539665103597,-0.05646220163776497
2024-05-19,grid_vm252_um0.1,252.0,0.1,63,15,11.41,41,0.01656782991144889,0.10183153994353952,1.0138685112656876,-0.021137120187077064
2024-05-19,grid_vm252_um0.1,252.0,0.1,126,15,11.41,85,0.06394939286050967,0.1895911411864522,1.9793595845342642,-0.05037402930610036
2024-05-19,grid_vm252_um0.2,252.0,0.2,63,15,11.85,41,0.021603307345275588,0.13278130368315727,1.5388390980336832,-0.02286288564952755
2024-05-19,grid_vm252_um0.2,252.0,0.2,126,15,11.85,85,0.07198742835146824,0.2134215522890588,2.1242796510592328,-0.05549945035477505
2024-05-19,grid_vm252_um0.3,252.0,0.3,63,16,12.99,41,0.021945692161121175,0.1348857176732326,1.5506592685276994,-0.023167651232463317
2024-05-19,grid_vm252_um0.3,252.0,0.3,126,16,12.99,85,0.0753942597833017,0.22352180547520037,2.2915833308981837,-0.05309594914512227
2024-05-19,hrp_crudo_sin_purga,,,63,103,3.02,41,0.014746988128526189,0.0906400245948439,1.8912695623467612,-0.010628675556628
2024-05-19,hrp_crudo_sin_purga,,,126,103,3.02,85,0.048650020094978326,0.14423300075217105,4.417244007901722,-0.010628675556628
2024-05-19,equal_weight_universo_produccion,,,63,15,15.0,41,0.012883452809385059,0.07918610019426915,0.4947948560193285,-0.02405214190412499
2024-05-19,equal_weight_universo_produccion,,,126,15,15.0,85,0.05644825308122291,0.1673524679584491,1.101833262550602,-0.0764258180774357
2024-07-21,grid_vm63_um0.1,63.0,0.1,63,15,10.1,43,0.04885713560488399,0.28632553889373874,2.8405077043474702,-0.040808171639821256
2024-07-21,grid_vm63_um0.1,63.0,0.1,126,15,10.1,88,0.103813078215665,0.29728290579940436,3.636768333726557,-0.040808171639821256
2024-07-21,grid_vm63_um0.2,63.0,0.2,63,16,10.45,43,0.05055945001933827,0.29630189313658706,2.8877129608764127,-0.040700474471378804
2024-07-21,grid_vm63_um0.2,63.0,0.2,126,16,10.45,88,0.09751744555310876,0.2792545031748115,3.2449470755448937,-0.040700474471378804
2024-07-21,grid_vm63_um0.3,63.0,0.3,63,17,10.65,43,0.04721740514852204,0.27671595575412916,2.5304476964225135,-0.04135640798258996
2024-07-21,grid_vm63_um0.3,63.0,0.3,126,17,10.65,88,0.09180717980769314,0.2629023785402122,2.9308863572101385,-0.04135640798258996
2024-07-21,grid_vm126_um0.1,126.0,0.1,63,16,11.37,43,0.04166464294687676,0.244174186572394,2.112606915660134,-0.04022831889454355
2024-07-21,grid_vm126_um0.1,126.0,0.1,126,16,11.37,88,0.06672625450477244,0.1910797288091211,1.9097291999805186,-0.04022831889454355
2024-07-21,grid_vm126_um0.2,126.0,0.2,63,16,11.77,43,0.04387036815195687,0.2571007621928635,2.364907263259233,-0.038377742621056046
2024-07-21,grid_vm126_um0.2,126.0,0.2,126,16,11.77,88,0.07603798012737709,0.21774512491021622,2.3385549922218862,-0.038377742621056046
2024-07-21,grid_vm126_um0.3,126.0,0.3,63,17,11.88,43,0.03579412586978996,0.20977022602760625,1.6367076075371827,-0.04592688764472025
2024-07-21,grid_vm126_um0.3,126.0,0.3,126,17,11.88,88,0.06395430535127779,0.18314187441502278,1.714903288851361,-0.04592688764472025
2024-07-21,grid_vm189_um0.1,189.0,0.1,63,16,11.87,43,0.04194779333450634,0.2458335795417581,2.1401936038321554,-0.0403595048510223
2024-07-21,grid_vm189_um0.1,189.0,0.1,126,16,11.87,88,0.06619778303295895,0.18956637868529155,1.8846350456580494,-0.0403595048510223
2024-07-21,grid_vm189_um0.2,189.0,0.2,63,16,11.86,43,0.041857705556221945,0.2453056232597193,2.1354765854137394,-0.04023188461410435
2024-07-21,grid_vm189_um0.2,189.0,0.2,126,16,11.86,88,0.06551073862405273,0.18759893333251462,1.861801400961457,-0.04023188461410435
2024-07-21,grid_vm189_um0.3,189.0,0.3,63,17,11.95,43,0.033968201549827465,0.19906946024550048,1.4800863488079579,-0.047146417798305654
2024-07-21,grid_vm189_um0.3,189.0,0.3,126,17,11.95,88,0.05448216461940268,0.15601710777374406,1.3300060780793634,-0.047146417798305654
2024-07-21,grid_vm252_um0.1,252.0,0.1,63,16,12.3,43,0.0451218561264115,0.2644350638105976,2.4283253881309124,-0.038014253016987784
2024-07-21,grid_vm252_um0.1,252.0,0.1,126,16,12.3,88,0.06790950369741161,0.19446812422440599,1.9867147209732336,-0.038014253016987784
2024-07-21,grid_vm252_um0.2,252.0,0.2,63,16,12.31,43,0.04499041711905949,0.2636647700930928,2.418289089732575,-0.03794373312743198
2024-07-21,grid_vm252_um0.2,252.0,0.2,126,16,12.31,88,0.06726171345213965,0.19261308852203626,1.963810528064999,-0.03794373312743198
2024-07-21,grid_vm252_um0.3,252.0,0.3,63,17,12.26,43,0.039854526365213645,0.23356606148915904,1.9712705463397093,-0.043732863508698594
2024-07-21,grid_vm252_um0.3,252.0,0.3,126,17,12.26,88,0.059810783921391435,0.17127633577489365,1.604821542143723,-0.043732863508698594
2024-07-21,hrp_crudo_sin_purga,,,63,103,2.8,43,0.03186357934366832,0.18673539522335852,7.11630795440501,-0.008223291765731243
2024-07-21,hrp_crudo_sin_purga,,,126,103,2.8,88,0.029965448746902556,0.08581014868431187,2.029933595145533,-0.01302409579383015
2024-07-21,equal_weight_universo_produccion,,,63,16,16.0,43,0.024453506764403433,0.14330892336348058,0.6973982749152968,-0.06545227993005273
2024-07-21,equal_weight_universo_produccion,,,126,16,16.0,88,0.08636227392704252,0.24731014806380358,1.817675853902537,-0.06545227993005273
2024-09-22,grid_vm63_um0.1,63.0,0.1,63,14,10.25,44,0.028935526339964563,0.1657216508561607,1.988597150033904,-0.04003230955838668
2024-09-22,grid_vm63_um0.1,63.0,0.1,126,14,10.25,84,-0.006101428876378455,-0.018304286629135365,-0.7944016110122115,-0.09320119654951259
2024-09-22,grid_vm63_um0.2,63.0,0.2,63,16,11.32,44,0.02450080398563564,0.14032278646318594,1.8882092168027,-0.03378753300235322
2024-09-22,grid_vm63_um0.2,63.0,0.2,126,16,11.32,84,0.007823835990414828,0.023471507971244483,-0.315432440349612,-0.07254161536361001
2024-09-22,grid_vm63_um0.3,63.0,0.3,63,16,11.32,44,0.02450080398563564,0.14032278646318594,1.8882092168027,-0.03378753300235322
2024-09-22,grid_vm63_um0.3,63.0,0.3,126,16,11.32,84,0.007823835990414828,0.023471507971244483,-0.315432440349612,-0.07254161536361001
2024-09-22,grid_vm126_um0.1,126.0,0.1,63,14,10.59,44,0.03147009775311892,0.18023783258604473,2.2005346096203793,-0.038230403238570465
2024-09-22,grid_vm126_um0.1,126.0,0.1,126,14,10.59,84,0.003730850567616439,0.011192551702849317,-0.4272222651058668,-0.08282783802474651
2024-09-22,grid_vm126_um0.2,126.0,0.2,63,16,12.06,44,0.0327653478508004,0.18765608314549323,2.8615232211491937,-0.0314752549889304
2024-09-22,grid_vm126_um0.2,126.0,0.2,126,16,12.06,84,0.01799707687845934,0.05399123063537802,0.1540062708429501,-0.06882044450649104
2024-09-22,grid_vm126_um0.3,126.0,0.3,63,16,12.02,44,0.030041930855061377,0.17205833126080608,2.4865378493960213,-0.03251288650821662
2024-09-22,grid_vm126_um0.3,126.0,0.3,126,16,12.02,84,0.014341974988514554,0.04302592496554366,-0.015264853279377119,-0.06971843661989813
2024-09-22,grid_vm189_um0.1,189.0,0.1,63,14,10.73,44,0.028324406236913444,0.16222159935686792,1.8606299812017957,-0.03939689535809119
2024-09-22,grid_vm189_um0.1,189.0,0.1,126,14,10.73,84,0.0037905356556770867,0.01137160696703126,-0.4203023972052686,-0.0811116800662775
2024-09-22,grid_vm189_um0.2,189.0,0.2,63,16,12.31,44,0.024161083724092633,0.13837711587434873,1.7687614945527055,-0.03561436796524052
2024-09-22,grid_vm189_um0.2,189.0,0.2,126,16,12.31,84,0.012440449899301254,0.037321349697903766,-0.09923786540440639,-0.07099539329897595
2024-09-22,grid_vm189_um0.3,189.0,0.3,63,16,12.32,44,0.021692297359634998,0.12423770305972773,1.468854148888356,-0.03668965414559621
2024-09-22,grid_vm189_um0.3,189.0,0.3,126,16,12.32,84,0.00918977166099403,0.02756931498298209,-0.24299368640182792,-0.07191650177226755
2024-09-22,grid_vm252_um0.1,252.0,0.1,63,14,10.71,44,0.025444729283879166,0.14572890408039887,1.5564494933963562,-0.040357129408489976
2024-09-22,grid_vm252_um0.1,252.0,0.1,126,14,10.71,84,0.003760366734799897,0.01128110020439969,-0.4141581855530066,-0.08161411559837303
2024-09-22,grid_vm252_um0.2,252.0,0.2,63,16,13.11,44,0.02586700770728184,0.14814740777806873,1.962922596216303,-0.03495678140144011
2024-09-22,grid_vm252_um0.2,252.0,0.2,126,16,13.11,84,0.017810667929266534,0.0534320037877996,0.1430421295692297,-0.06802457122375874
2024-09-22,grid_vm252_um0.3,252.0,0.3,63,16,13.1,44,0.023063939235475964,0.13209347016681688,1.6206384836243273,-0.03606330946088152
2024-09-22,grid_vm252_um0.3,252.0,0.3,126,16,13.1,84,0.014090645835228982,0.042271937505686946,-0.02639313151360021,-0.06888569123825627
2024-09-22,hrp_crudo_sin_purga,,,63,103,3.61,44,-0.002998178182021073,-0.01717138413339342,-2.5414477915444795,-0.013912575756581697
2024-09-22,hrp_crudo_sin_purga,,,126,103,3.61,84,-0.001758164483227141,-0.005274493449681423,-1.7416991615490987,-0.02362140552487552
2024-09-22,equal_weight_universo_produccion,,,63,16,16.0,44,0.06765638038798989,0.3874865422221239,5.135118190641081,-0.035561751564310774
2024-09-22,equal_weight_universo_produccion,,,126,16,16.0,84,0.06377258526600543,0.1913177557980163,1.718242186538872,-0.0807838025851375
2024-11-24,grid_vm63_um0.1,63.0,0.1,63,14,10.14,39,-0.01995323284966132,-0.1289285814901193,-2.0650557401000698,-0.07696654242783225
2024-11-24,grid_vm63_um0.1,63.0,0.1,126,14,10.14,83,0.021182102967633426,0.0643119270824533,0.26676532444659645,-0.07696654242783225
2024-11-24,grid_vm63_um0.2,63.0,0.2,63,16,11.0,39,-0.01972639690663407,-0.12746287231978937,-2.2176296839583056,-0.06812489992113281
2024-11-24,grid_vm63_um0.2,63.0,0.2,126,16,11.0,83,-0.0031498922334960607,-0.009563528227000087,-0.6910128222331203,-0.06812489992113281
2024-11-24,grid_vm63_um0.3,63.0,0.3,63,16,11.0,39,-0.01972639690663407,-0.12746287231978937,-2.2176296839583056,-0.06812489992113281
2024-11-24,grid_vm63_um0.3,63.0,0.3,126,16,11.0,83,-0.0031498922334960607,-0.009563528227000087,-0.6910128222331203,-0.06812489992113281
2024-11-24,grid_vm126_um0.1,126.0,0.1,63,15,9.76,39,-0.019936652362608765,-0.12882144603531817,-2.1371654696095828,-0.07135241475098356
2024-11-24,grid_vm126_um0.1,126.0,0.1,126,15,9.76,83,0.031188450735323295,0.0946926456060418,0.6759674736116413,-0.07135241475098356
2024-11-24,grid_vm126_um0.2,126.0,0.2,63,16,10.88,39,-0.0159205410099,-0.10287118806396923,-1.9554216481713613,-0.0662121033670777
2024-11-24,grid_vm126_um0.2,126.0,0.2,126,16,10.88,83,-0.0008370474539716394,-0.002541397089166905,-0.6118707705391828,-0.0662121033670777
2024-11-24,grid_vm126_um0.3,126.0,0.3,63,16,11.54,39,-0.018914512191438908,-0.12221684800622064,-2.078276285596025,-0.07230066443795476
2024-11-24,grid_vm126_um0.3,126.0,0.3,126,16,11.54,83,-0.001999240833148898,-0.0060699842163074984,-0.6272725929470749,-0.07230066443795476
2024-11-24,grid_vm189_um0.1,189.0,0.1,63,14,8.91,39,-0.010784626539567072,-0.06968527917874108,-1.4726597752740953,-0.06848130061788305
2024-11-24,grid_vm189_um0.1,189.0,0.1,126,14,8.91,83,0.039642918676571215,0.1203616326083849,1.114628456920692,-0.06848130061788305
2024-11-24,grid_vm189_um0.2,189.0,0.2,63,16,11.28,39,-0.012488550931475934,-0.08069525217261372,-1.620404323243523,-0.06775410269945682
2024-11-24,grid_vm189_um0.2,189.0,0.2,126,16,11.28,83,-0.00113539850242096,-0.0034472340073503846,-0.6067556448076651,-0.06775410269945682
2024-11-24,grid_vm189_um0.3,189.0,0.3,63,16,11.41,39,-0.016037154669341677,-0.10362469170959238,-1.9000637933730695,-0.07028453753819436
2024-11-24,grid_vm189_um0.3,189.0,0.3,126,16,11.41,83,-0.0016316903003942371,-0.004954047659028286,-0.6252042962413682,-0.07028453753819436
2024-11-24,grid_vm252_um0.1,252.0,0.1,63,14,8.51,39,-0.008125788531443934,-0.052505095126253114,-1.2612469925271346,-0.06689257455564285
2024-11-24,grid_vm252_um0.1,252.0,0.1,126,14,8.51,83,0.04098299817245133,0.12443030770431006,1.1836687083217245,-0.06689257455564285
2024-11-24,grid_vm252_um0.2,252.0,0.2,63,16,11.96,39,-0.014335513333742842,-0.09262947077187683,-1.6897687057856166,-0.07051374394151234
2024-11-24,grid_vm252_um0.2,252.0,0.2,126,16,11.96,83,-0.00081442579257332,-0.0024727144545599595,-0.5699943662256092,-0.07051374394151234
2024-11-24,grid_vm252_um0.3,252.0,0.3,63,16,11.88,39,-0.01686973512611843,-0.10900444235338062,-1.8786478993014875,-0.07246769975226441
2024-11-24,grid_vm252_um0.3,252.0,0.3,126,16,11.88,83,-0.0005545393298204623,-0.0016836615796958616,-0.5610049513740997,-0.07246769975226441
2024-11-24,hrp_crudo_sin_purga,,,63,103,4.38,39,-0.0033360641758626375,-0.021556106982497044,-1.9382961216569468,-0.02575029928474492
2024-11-24,hrp_crudo_sin_purga,,,126,103,4.38,83,0.006153740906299763,0.018683647089006508,-0.8550747332438733,-0.02575029928474492
2024-11-24,equal_weight_universo_produccion,,,63,16,16.0,39,-0.006359820778154069,-0.04109422656653399,-0.8088735765016398,-0.08414459798258953
2024-11-24,equal_weight_universo_produccion,,,126,16,16.0,83,-0.06093459346066964,-0.1850062355673343,-1.8928862311639527,-0.09999106963205884
2025-01-26,grid_vm63_um0.1,63.0,0.1,63,14,9.34,43,0.008143641096186247,0.047725524563696144,0.05081697134234413,-0.0511944291211399
2025-01-26,grid_vm63_um0.1,63.0,0.1,126,14,9.34,86,0.03594110444419612,0.105315794417877,0.4460610665464225,-0.12332409997532061
2025-01-26,grid_vm63_um0.2,63.0,0.2,63,16,10.68,43,0.00852260972393558,0.04994645698678526,0.07656280407830159,-0.05396518096448724
2025-01-26,grid_vm63_um0.2,63.0,0.2,126,16,10.68,86,0.01759567279519187,0.051559413306841294,0.05228220213207926,-0.13515132979735642
2025-01-26,grid_vm63_um0.3,63.0,0.3,63,16,10.85,43,0.01432010859666603,0.08392249689208929,0.5352666175068517,-0.051811330392434504
2025-01-26,grid_vm63_um0.3,63.0,0.3,126,16,10.85,86,0.022356255603705605,0.06550902804806759,0.15367630368395827,-0.12830172800424947
2025-01-26,grid_vm126_um0.1,126.0,0.1,63,15,10.55,43,0.016450166854805534,0.09640562900955801,0.7167434618092758,-0.04813668000810981
2025-01-26,grid_vm126_um0.1,126.0,0.1,126,15,10.55,86,0.016767880087085147,0.04913378816215647,0.03436586939036517,-0.13956015912937997
2025-01-26,grid_vm126_um0.2,126.0,0.2,63,16,11.57,43,0.010697496123764846,0.06269230286485444,0.23477647332169047,-0.0564769364972634
2025-01-26,grid_vm126_um0.2,126.0,0.2,126,16,11.57,86,0.017369617744632637,0.050897019437760746,0.04574213208711796,-0.13824504211397176
2025-01-26,grid_vm126_um0.3,126.0,0.3,63,16,11.19,43,0.014125688822582316,0.08278310658815682,0.5039421077442061,-0.0550195560979351
2025-01-26,grid_vm126_um0.3,126.0,0.3,126,16,11.19,86,0.0214583829067927,0.06287805223850884,0.13296215181757962,-0.13097699547640795
2025-01-26,grid_vm189_um0.1,189.0,0.1,63,14,9.2,43,0.024305750810648816,0.14244300475077912,1.402872763617323,-0.042516355632841736
2025-01-26,grid_vm189_um0.1,189.0,0.1,126,14,9.2,86,0.031599416918663095,0.09259364027329185,0.33496908053826435,-0.13208189364807219
2025-01-26,grid_vm189_um0.2,189.0,0.2,63,16,10.68,43,0.009881443909507584,0.05790985733013747,0.178407879115578,-0.05735712678169741
2025-01-26,grid_vm189_um0.2,189.0,0.2,126,16,10.68,86,0.014096318744418572,0.04130549213480791,-0.018435114478198424,-0.13873840324468495
2025-01-26,grid_vm189_um0.3,189.0,0.3,63,16,11.26,43,0.00805347391638097,0.047197102951814056,0.03888717422658553,-0.057675011070961374
2025-01-26,grid_vm189_um0.3,189.0,0.3,126,16,11.26,86,0.023235741779754165,0.06808612707555871,0.163131317130912,-0.13773252605209718
2025-01-26,grid_vm252_um0.1,252.0,0.1,63,14,9.89,43,0.02450156613368005,0.14359057362063657,1.337906359274731,-0.04753940336055275
2025-01-26,grid_vm252_um0.1,252.0,0.1,126,14,9.89,86,0.022604160029370938,0.06623544566745902,0.15204749623702996,-0.13010164889014986
